Subject_id,Computer_name,Block_type,Date,Session_id,Match_start,Match_end,Team_number,screenshot_kill,screenshot_death,screenshot_result,Total_damage_deal,Gun_damage_deal,Rocket_damage_deal,Total_damage_taken,Gun_damage_taken,Rocket_damage_taken,Total_engage,Gun_engage,Rocket_engage,Total_shot_all,Gun_shot_all,Rocket_shot_all,Total_shot_hit,Gun_shot_hit,Rocket_shot_hit,Damager_per_Second_all,Shot_per_Second_all,Damager_per_Second_Hit_only,Shot_per_Second_Hit_only,Gun_kill,Rocket_kill,Total_kill,Death_by_gun,Death_by_rocket,Total_Death,Self_kill,Game_result,Total_key_pressed,W_key,A_key,S_key,D_key,R_key,Q_key,MouseScrollDown,MouseScrollUp,SpaceBar,LeftMouseButton,RightMouseButton,Tab_key,Percent_of_Null_in_Pupil,Percent_of_Null_in_Gaze,Pupil_Average_mean,Pupil_Average_std,Pupil_Average_min,Pupil_Average_25th,Pupil_Average_50th,Pupil_Average_75th,Pupil_Average_max,Pupil_difference_mean,Pupil_difference_std,Pupil_difference_min,Pupil_difference_25th,Pupil_difference_50th,Pupil_difference_75th,Pupil_difference_max,Gaze_velocity_mean,Gaze_velocity_std,Gaze_velocity_min,Gaze_velocity_25th,Gaze_velocity_50th,Gaze_velocity_75th,Gaze_velocity_max,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise,Q5_trusted_by_teamate,Q7_trusted_by_teamate,Q10_trusted_by_teamate,cluster_labels,Missing_percent,final_result,Team_type,Q2,Q3,Q4,Q3_Q4
SXVBN,reptile_gila,block_01,2023-11-29,b8944796-41be-f0ad-8f57-35adbb4944c5,2023-11-29 12:52:05.310171-05:00,2023-11-29 13:02:20.369341-05:00,17.0,5.0,11.0,lost,615.00508,210.0,405.00508,1177.4091804,645.0,532.4091804,15.0,6.0,9.0,71.0,53.0,18.0,20.0,14.0,6.0,2.6065420044058523,0.1154360482098006,0.9999120572415822,0.0325171966788171,1.0,1.0,2.0,6.0,1.0,7.0,0.0,draw,218.0,50.0,4.0,0.0,9.0,4.0,30.0,0.0,0.0,23.0,48.0,46.0,0.0,0.0400111363003619,0.0427156663882591,3.881501136712102,0.4491111409378304,1.995819091796875,3.6075496673583984,3.9347877502441406,4.174324035644531,5.384895324707031,0.1000142396019522,0.0742012643312861,0.0,0.041961669921875,0.08807373046875,0.1435699462890625,1.2777862548828125,0.7770739039323786,1.6653831286688774,0.0021762998846886,0.1914104128845641,0.335955844651604,0.6050983418012807,100.674851273591,60.72876475245604,77.06887810499322,92.59259232005192,55.6643030981632,9.16216789694434,12.0,50.0,50.0,2,0.5,lost,"(1,2)",acquaintance,acquaintance,acquaintance,"acquaintance
acquaintance"
SXVBN,reptile_gila,block_02,2023-11-29,cd9f5b3e-459d-c4b2-e21f-3f9e38f88056,2023-11-29 13:16:55.523427-05:00,2023-11-29 13:27:11.089638-05:00,17.0,12.0,9.0,win,853.102564,510.0,343.10256400000003,758.2084117,360.0,398.20841170000006,20.0,13.0,7.0,105.0,90.0,15.0,38.0,34.0,4.0,3.3709373157910387,0.1705746646318116,1.3858827023889395,0.0617317833905604,0.0,0.0,0.0,2.0,0.0,2.0,0.0,draw,310.0,143.0,3.0,7.0,6.0,0.0,39.0,0.0,0.0,30.0,40.0,42.0,0.0,0.0203635178849868,0.018362074984291,4.008479281544939,0.4671887179668346,1.2002410888671875,3.782989501953125,4.100559234619141,4.330127716064453,5.037506103515625,0.2583287999905937,0.0995906652261685,0.0001068115234375,0.1911468505859377,0.2583236694335937,0.3278923034667975,1.53424072265625,0.7081341326860774,1.5333003002306842,0.0015141563508484,0.1762225714020208,0.3109095689522607,0.5509648970077764,39.31415149487819,54.74451582981615,79.2755536465802,104.89514372018984,44.52905610535559,9.221783135637391,15.0,80.0,81.0,2,0.10256410256410256,win,"(1,2)",acquaintance,acquaintance,acquaintance,"acquaintance
acquaintance"
SXVBN,reptile_gila,block_03,2023-11-29,9dad9043-4b16-3913-ef6c-b4b80700c54d,2023-11-29 13:32:35.035246-05:00,2023-11-29 13:42:51.126542-05:00,17.0,7.0,10.0,lost,655.037261,270.0,385.037261,846.9517089999999,360.0,486.9517090000001,14.0,9.0,5.0,85.0,73.0,12.0,24.0,18.0,6.0,2.9832263366369647,0.1379665652669762,1.0632146002595042,0.0389552654871462,0.0,0.0,0.0,2.0,0.0,2.0,0.0,lost,298.0,126.0,0.0,2.0,5.0,0.0,53.0,0.0,0.0,22.0,45.0,40.0,5.0,0.0617854614873125,0.0625040217927543,4.054313636869941,0.4422131693110304,1.6514739990234375,3.792060852050781,4.113639831542969,4.3253021240234375,5.3222503662109375,0.2556776711398327,0.0866822151327231,1.52587890625e-05,0.1988525390625,0.2541809082031241,0.3086547851562498,1.6899871826171875,0.7983393487690801,1.7749512653321573,8.010494063128607e-05,0.1852798538103038,0.3248345899205498,0.5671272224097629,39.30735117276834,61.98347522687943,80.43052472027304,99.3377724988839,42.419954028738736,9.217220737342387,14.0,85.0,70.0,2,0.2727272727272727,lost,"(1,2)",acquaintance,acquaintance,acquaintance,"acquaintance
acquaintance"
TYDF,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0757475083056478,0.0756525866160417,3.71161421192849,0.4852945255596974,1.45953369140625,3.3696212768554688,3.69091796875,4.00648307800293,5.001152038574219,0.0671211100210042,0.0950616177423746,0.0,0.0177001953124993,0.0388641357421879,0.0768547058105468,1.62835693359375,0.456581680389332,0.959153561440802,0.0008964419216392,0.1401398700370312,0.2401188454346595,0.4081643084306309,32.70673039914132,75.75754766112063,81.97848270447469,87.71932686465873,19.5162634493338,3.991960255337881,,,,1,,,,stranger,acquaintance,stranger,"acquaintance
stranger"
TYDF,mammal_panda,block_01,2024-03-05,d682ff1b-4c8a-9dae-d9d5-4582be12e778,2024-03-05 13:58:16.141846-05:00,2024-03-05 14:08:31.532598-05:00,7.0,9.0,7.0,win,969.2984747333334,581.25,388.04847473333336,553.1598860416667,484.375,68.78488604166667,32.291666666666664,16.791666666666668,15.5,297.0833333333333,268.6666666666667,28.416666666666668,65.06770833333333,50.052083333333336,15.015625,8.449452422168779,0.48275560262779726,1.5750943146011616,0.08185855870645259,9.041666666666666,1.2916666666666667,10.333333333333334,5.166666666666667,0.0,5.166666666666667,0.0,win,1477.6666666666667,204.08333333333334,280.2916666666667,89.125,255.75,46.5,43.91666666666667,0.0,6.458333333333334,122.70833333333334,107.20833333333334,130.45833333333334,46.5,0.1165674352893687,0.044855946314143,5.163166579297701,0.3667721161566304,1.5271759033203125,4.928489685058594,5.15667724609375,5.415061950683594,6.092376708984375,0.0632529897028032,0.0527399215198577,1.52587890625e-05,0.0258064270019537,0.0527191162109379,0.0886688232421866,1.424407958984375,0.5230822201615397,1.3119358670162875,0.0002088446858532,0.14089963678602,0.2416945466327609,0.412762252636569,103.11221669510417,48.387096402052165,100.86699311348092,157.8947883563857,17.28001537772433,2.4518967044554216,16.0,90.0,75.0,1,0.7741935483870968,win,"(1,1)",stranger,acquaintance,stranger,"acquaintance
stranger"
TYDF,mammal_panda,block_02,2024-03-05,a8c25021-42f3-e12a-9934-d48ca28b88aa,2024-03-05 14:12:58.312074-05:00,2024-03-05 14:23:18.954013-05:00,7.0,13.0,10.0,win,1003.6623285,994.5,9.1623285,999.6113582,409.5,590.1113581999999,36.4,28.599999999999998,7.8,413.4,397.79999999999995,15.6,87.87999999999998,86.19,1.6899999999999997,10.693313852933164,0.6660845392853801,1.617135848275313,0.10891948441144575,15.6,0.0,15.6,3.9,6.5,10.399999999999999,0.0,win,1405.3,120.89999999999999,200.2,48.099999999999994,241.79999999999998,53.3,70.2,0.0,7.8,309.4,123.5,118.3,71.5,0.0270493395493395,0.0263937451437451,5.041411640405034,0.4706276178672132,1.6254730224609375,4.7254180908203125,5.0467376708984375,5.37872314453125,6.337661743164063,0.077732156829508,0.0657184867067575,0.0,0.0298767089843745,0.0640869140625,0.109619140625,1.7866363525390625,0.4884041339660583,1.2493830917834643,0.0009499467536322,0.1198530112325884,0.2115391504920401,0.3667147719564712,85.3265064565615,79.78722412643539,91.88921585572596,102.73974850916912,16.299450453523384,3.823714177712549,14.0,80.0,82.0,1,0.7692307692307693,win,"(1,1)",stranger,acquaintance,stranger,"acquaintance
stranger"
TYDF,mammal_panda,block_03,2024-03-05,4ca89552-4100-084d-279e-7db3ac4df894,2024-03-05 14:29:03.133666-05:00,2024-03-05 14:39:18.350255-05:00,7.0,11.0,8.0,win,1048.1493486060606,654.5454545454546,393.6038940606061,788.4133187878789,290.90909090909093,497.5042278787879,32.72727272727273,15.757575757575758,16.96969696969697,255.75757575757578,219.3939393939394,36.36363636363637,61.70798898071626,52.89256198347108,8.815426997245181,8.321176910779224,0.4157195698726124,1.7037078767816851,0.08274986698886122,8.484848484848484,3.6363636363636367,12.121212121212121,2.4242424242424243,2.4242424242424243,4.848484848484849,0.0,win,1253.3333333333335,143.03030303030303,212.12121212121212,61.81818181818182,178.1818181818182,71.51515151515152,44.84848484848485,0.0,8.484848484848484,253.33333333333334,110.30303030303031,70.30303030303031,52.121212121212125,0.0215618128945315,0.0224129370877367,4.9261699017245535,0.3747965937240786,1.799957275390625,4.68145751953125,4.945579528808594,5.184776306152344,6.113494873046875,0.0945834117705995,0.0666809026118233,1.52587890625e-05,0.04364013671875,0.086883544921875,0.13336181640625,1.7675628662109375,0.5017295213272186,1.1584514212529893,0.000476594148761,0.1289903667528131,0.2251457564223827,0.3888382645601003,47.46272870294848,77.31958534831847,89.17890886081972,100.00001589457446,19.006784594107657,3.930008728134226,15.0,75.0,80.0,1,0.825,win,"(1,1)",stranger,acquaintance,stranger,"acquaintance
stranger"
TYDF,mammal_panda,block_04,2024-03-05,f74ac41e-4abb-2c24-95ba-f6bd7a3aa0c5,2024-03-05 14:42:49.125351-05:00,2024-03-05 14:53:04.736432-05:00,7.0,12.0,7.0,win,885.608767,330.0,555.608767,544.515313,330.0,214.515313,23.0,8.0,15.0,135.0,97.0,38.0,31.0,22.0,9.0,5.273973221576886,0.2192942982454209,1.4385848376241297,0.0503564684859855,4.0,4.0,8.0,2.0,1.0,3.0,0.0,win,913.0,116.0,123.0,45.0,156.0,17.0,23.0,0.0,8.0,210.0,83.0,48.0,24.0,0.0418788123204113,0.0421434692745878,4.938008659475677,0.3832711863357241,1.50933837890625,4.672210693359375,4.944965362548828,5.202857971191406,6.215919494628906,0.0846672812541109,0.0667304289771834,0.0,0.035186767578125,0.0735931396484375,0.1198806762695308,2.1055908203125,0.5187766200954471,1.1942123546475212,0.0015649718276202,0.1289001584632747,0.225098187568696,0.3957620148190982,44.94236149454888,74.25741767920783,86.71944758583082,98.68420402511708,24.12888999287916,3.9587043064492144,15.0,81.0,81.0,1,0.6842105263157895,win,"(1,1)",stranger,acquaintance,stranger,"acquaintance
stranger"
TYZX,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708374875373878,0.072432701894317,4.421061512816624,0.3899347313749076,2.4690399169921875,4.207061767578125,4.4490509033203125,4.702308654785156,5.405517578125,0.3369101637385301,0.0955724998365354,0.002197265625,0.2829132080078134,0.342132568359375,0.3937072753906259,2.3399505615234384,0.6144611465717801,1.7824393247209154,0.0006380215498668,0.1420434468263266,0.2543252684307746,0.4472962574476445,45.11852347262139,87.71929628875696,95.655770120359,102.73974850916912,11.499151444702203,7.442412807340835,,,,3,,,,stranger,friend,stranger,"friend
stranger"
TYZX,reptile_gila,block_01,2024-04-03,6c8bd420-4c9d-706d-8454-94b39efeea8c,2024-04-03 15:47:26.188356-04:00,2024-04-03 15:57:43.712641-04:00,27.0,1.0,4.0,lost,114.13814142857143,32.14285714285714,81.99528428571428,339.2071875,128.57142857142856,210.63575892857145,12.857142857142858,9.642857142857142,3.2142857142857144,26.785714285714285,22.5,4.285714285714286,4.591836734693877,2.2959183673469385,2.2959183673469385,0.8476915614049784,0.043375969069320536,0.18483182637679008,0.006940155051091285,1.0714285714285714,0.0,1.0714285714285714,2.142857142857143,2.142857142857143,4.285714285714286,0.0,lost,268.92857142857144,117.85714285714286,28.928571428571427,8.571428571428571,16.07142857142857,0.0,6.428571428571429,1.0714285714285714,2.142857142857143,28.928571428571427,45.0,9.642857142857142,0.0,0.0793783186880315,0.0824444340021615,4.216768080262261,0.3707888914622612,2.15234375,3.9589805603027344,4.243278503417969,4.480190277099609,5.8165283203125,0.3032514349970626,0.119253682477917,4.57763671875e-05,0.2186889648437507,0.2998886108398437,0.3840637207031243,1.7261810302734384,1.104172562197098,3.06581115062673,0.0004721468973495,0.1770460710238103,0.3204899763529646,0.6075339168529551,102.71805331803547,73.89162231797462,96.01145584024152,117.18753536116468,28.290237423603283,7.6245424706562,10.0,50.0,25.0,3,0.9333333333333333,lost,"(2,3)",stranger,friend,stranger,"friend
stranger"
TYZX,reptile_gila,block_02,2024-04-03,d108dce9-483b-883f-c89d-ccb85c4b4452,2024-04-03 16:04:37.437835-04:00,2024-04-03 16:14:53.087238-04:00,27.0,1.0,10.0,lost,125.99498,45.0,80.99498,755.379669,435.0,320.37966900000004,11.0,8.0,3.0,46.0,39.0,7.0,4.0,3.0,1.0,1.3731479211716218,0.0747178504126641,0.2046537840953611,0.0064972043837099,0.0,1.0,1.0,7.0,3.0,10.0,0.0,lost,274.0,133.0,0.0,1.0,3.0,0.0,15.0,0.0,0.0,24.0,91.0,4.0,1.0,0.0577848728926299,0.0599617831313644,4.355857728263583,0.3088227507936029,1.877105712890625,4.201515197753906,4.3978271484375,4.564548492431641,5.87823486328125,0.240392734716021,0.1196109951556592,1.52587890625e-05,0.15869140625,0.2337646484375,0.3175201416015616,1.2531280517578125,0.9262797640872504,2.465611677937799,0.0010852585445633,0.1662446520742125,0.3012359348436113,0.5792369154039919,72.69071948469032,74.99998211861083,95.95930303342844,115.384619616898,23.637990097398127,7.687714766034594,4.0,10.0,15.0,3,1.0,lost,"(2,3)",stranger,friend,stranger,"friend
stranger"
TYZX,reptile_gila,block_03,2024-04-03,b6fe0b45-4b33-78f5-6ba6-31bd4383eb57,2024-04-03 16:19:17.222681-04:00,2024-04-03 16:29:32.498722-04:00,27.0,2.0,11.0,lost,165.167165,0.0,165.167165,848.80421,360.0,488.80421,9.0,6.0,3.0,43.0,36.0,7.0,4.0,0.0,4.0,1.344465360061046,0.0698873304575823,0.2684440056069078,0.0065011470193099,0.0,2.0,2.0,6.0,5.0,11.0,0.0,lost,307.0,153.0,5.0,10.0,3.0,3.0,18.0,0.0,0.0,33.0,80.0,0.0,1.0,0.0791413860620271,0.0828881529647803,4.35506723666338,0.3503663191453017,2.194244384765625,4.143852233886719,4.373836517333984,4.586023330688477,5.880523681640625,0.3346566158502677,0.1303984120226186,0.000396728515625,0.2436370849609368,0.3307342529296879,0.4162826538085937,1.2183074951171875,0.9589940740019242,3.26313237531037,0.001331294947046,0.1664255230311053,0.3029229923715917,0.5711969185445149,322.6595543171711,66.96427473798575,91.45698382821834,115.384619616898,30.3271759814864,7.868143620236102,1.0,19.0,10.0,3,1.0,lost,"(2,3)",stranger,friend,stranger,"friend
stranger"
TYZX,reptile_gila,block_04,2024-04-03,f916980f-4c87-8c5d-4e73-9e8eb6e76bc1,2024-04-03 16:33:27.107973-04:00,2024-04-03 16:43:42.882746-04:00,27.0,,,,99.350136,45.0,54.350136,687.76772,540.0,147.76772,9.0,6.0,3.0,57.0,51.0,6.0,4.0,3.0,1.0,1.6644354363636784,0.0925663123909754,0.1613416793870508,0.0064958815712965,0.0,1.0,1.0,9.0,1.0,10.0,0.0,draw,291.0,133.0,2.0,17.0,4.0,3.0,19.0,0.0,0.0,30.0,81.0,0.0,1.0,0.0648050843216734,0.0680078066356403,4.314282436989753,0.3036820379119677,2.0653839111328125,4.11121940612793,4.299690246582031,4.517107009887695,6.6045989990234375,0.2599591590778471,0.1224771333184533,7.629394531205591e-05,0.177276611328125,0.2625350952148433,0.3433418273925779,1.373779296875,1.0155007113771202,2.746188650699385,0.0006453939830079,0.1758255109775207,0.3150144911460643,0.598454779552324,63.09584636547509,57.69230980844901,87.688890098787,130.43483939651048,37.72198771656832,8.317981979268248,4.0,21.0,20.0,3,,draw,"(2,3)",stranger,friend,stranger,"friend
stranger"
UYGH,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062943585077343,0.0653321201091901,3.988706357640556,0.3236472007510857,1.625091552734375,3.7832164764404297,3.986438751220703,4.221956253051758,5.006561279296876,0.0451055285949393,0.0454947805295263,1.5258789061611822e-05,0.01556396484375,0.0341339111328133,0.0622406005859375,1.3496551513671884,0.5517165311985921,1.8991185247623303,0.0016923751270513,0.1290418535857935,0.2264695814779213,0.3942246223713987,115.7304717150638,90.90907908668356,101.79879125887312,113.63638990838945,11.28993152289693,8.29823861685009,,,,1,,,,stranger,stranger,stranger,"stranger
stranger"
UYGH,reptile_komodo,block_01,2024-03-13,6a0b7489-4997-a37e-d69c-38ab276c14cd,2024-03-13 16:29:52.668457-04:00,2024-03-13 16:40:09.133874-04:00,24.0,13.0,6.0,win,1254.296107,345.0,909.296107,642.810326,240.0,402.810326,24.0,12.0,12.0,103.0,83.0,20.0,37.0,23.0,14.0,3.8360508680408265,0.1670815542277207,2.034657699216889,0.0600195874410259,3.0,7.0,10.0,2.0,1.0,3.0,0.0,win,1198.0,136.0,184.0,46.0,215.0,10.0,65.0,1.0,1.0,410.0,62.0,41.0,7.0,0.0640991631900065,0.0644367810548146,4.6245418933253655,0.3826596652774071,1.9723663330078125,4.392967224121094,4.6591339111328125,4.900245666503906,5.697723388671875,0.0589029948982997,0.0574236757906044,0.0,0.0230255126953125,0.0470123291015616,0.0791854858398437,1.4890594482421875,0.8756123299879788,2.089490965026093,0.0006971236294796,0.2066763292897808,0.3812608045417839,0.7115772136492178,144.0603698768203,86.20685473635749,100.19446494577248,114.50388431414125,15.286167642794354,8.591239348815208,15.0,80.0,100.0,1,0.6352941176470588,win,"(1,2)",stranger,stranger,stranger,"stranger
stranger"
UYGH,reptile_komodo,block_02,2024-03-13,95b311f5-4446-507a-907e-07b9160fc694,2024-03-13 16:44:37.260606-04:00,2024-03-13 16:54:52.478340-04:00,24.0,11.0,12.0,win,902.032241,225.0,677.032241,978.997934,105.0,873.997934,23.0,12.0,11.0,91.0,59.0,32.0,28.0,15.0,13.0,3.6489541686390985,0.1479151119528683,1.4661999990396897,0.0455123421393441,3.0,4.0,7.0,1.0,7.0,8.0,0.0,win,1111.0,142.0,222.0,41.0,154.0,19.0,88.0,2.0,0.0,320.0,65.0,32.0,23.0,0.0554998747181157,0.0553495364570283,4.839377964530499,0.3535672768800624,1.8816070556640625,4.602256774902344,4.835914611816406,5.0915069580078125,5.810707092285156,0.0800192154462064,0.0678706047478483,0.0,0.032440185546875,0.0683288574218741,0.11376953125,1.74298095703125,0.8222070472254459,1.8248251105031412,0.0014153373510077,0.2118972621728006,0.3846070966614741,0.7077112220913091,58.59932428281306,84.74576933270069,98.71742146338828,112.78199168313265,15.12122264678943,8.567776015015282,18.0,100.0,100.0,1,0.6823529411764706,win,"(1,2)",stranger,stranger,stranger,"stranger
stranger"
UYGH,reptile_komodo,block_03,2024-03-13,15f350b5-46bc-916a-4e48-529cd8813848,2024-03-13 16:58:46.618860-04:00,2024-03-13 17:09:03.914820-04:00,24.0,6.0,14.0,win,715.5459682,285.0,430.5459682,1305.169728,210.0,1095.169728,24.0,9.0,15.0,108.0,80.0,28.0,30.0,19.0,11.0,3.635800434527386,0.1749565961844299,1.159161916757077,0.0485990544956749,1.0,3.0,4.0,1.0,6.0,7.0,0.0,win,1024.0,98.0,128.0,30.0,149.0,9.0,88.0,0.0,0.0,316.0,119.0,72.0,13.0,0.0719904498617743,0.0767026891178688,4.612600139023581,0.3723772737772726,1.6640625,4.350786209106445,4.605937957763672,4.857631683349609,5.878746032714844,0.0766690285451532,0.0639203669458663,0.0,0.032669067382812,0.0652923583984375,0.1077728271484372,1.2281951904296875,0.7723552335134664,1.780892294519964,0.0009018893475781,0.1976432591633256,0.3562864124635578,0.6537251212335669,57.8208952663985,82.41759083896166,95.651357420064,108.69573705519998,15.22684442781569,8.683283836220912,18.0,100.0,100.0,1,0.5154639175257731,win,"(1,2)",stranger,stranger,stranger,"stranger
stranger"
UYGH,reptile_komodo,block_04,2024-03-13,01c80c4d-46c8-45f5-d583-0281844f2f5d,2024-03-13 17:12:52.499283-04:00,2024-03-13 17:23:11.285143-04:00,24.0,8.0,15.0,win,670.947341,315.0,355.947341,1189.631137,540.0,649.6311370000001,29.0,14.0,15.0,120.0,86.0,34.0,28.0,21.0,7.0,5.083393521629599,0.1939281547254489,1.0842964979839715,0.0452499027692714,3.0,1.0,4.0,6.0,5.0,11.0,0.0,lost,945.0,91.0,203.0,21.0,113.0,3.0,77.0,0.0,0.0,264.0,119.0,40.0,12.0,0.0562056782018192,0.0620191946275089,4.6138283403149964,0.3304191313127836,1.8404693603515625,4.396503448486328,4.611873626708984,4.844844818115234,5.542083740234376,0.0606238775032511,0.0637153571562177,0.0,0.0222320556640625,0.0476150512695308,0.082275390625,2.3667144775390625,0.7781481542237149,2.0867002854477943,0.0008261684725512,0.2005041735046858,0.356471811782775,0.6227034420167714,195.3077910277908,81.08108003614942,95.240315551055,110.29418416093264,15.855426815182271,8.650342107758654,19.0,100.0,100.0,1,0.6111111111111112,win,"(1,2)",stranger,stranger,stranger,"stranger
stranger"
VBNM,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1093837474699625,0.130657594418845,3.1975775413420298,0.3769655664834956,1.293548583984375,2.9022655487060547,3.1443099975585938,3.4933395385742188,4.898651123046875,0.4911301252568566,0.1797817324267076,0.003143310546875,0.3486328125000001,0.4648590087890625,0.6232414245605471,1.776992797851563,1.2796955271990738,29.99074585588045,0.0066348770913353,0.3411963136666311,0.6217483398434692,1.0972188548195545,4152.378394592907,64.10255665688284,85.81526781872127,98.68416532752344,25.7364319872914,3.3226532629688443,,,,2,,,,stranger,stranger,stranger,"stranger
stranger"
VBNM,reptile_komodo,block_01,2024-03-06,85a5023a-4976-0721-23b2-028c85a483dd,2024-03-06 13:26:26.617466-05:00,2024-03-06 13:36:42.000566-05:00,23.0,8.0,2.0,win,645.424416,555.0,90.424416,305.181516,195.0,110.181516,22.0,20.0,2.0,124.0,121.0,3.0,38.0,37.0,1.0,3.3985321111353235,0.2015004961949718,1.0488172587124995,0.0617501520597494,5.0,1.0,6.0,1.0,1.0,2.0,0.0,win,1470.0,253.0,380.0,125.0,381.0,29.0,0.0,18.0,19.0,62.0,118.0,50.0,7.0,0.0580916361534014,0.0615725573328194,4.122601361317416,0.341637497867042,1.54022216796875,3.8934402465820312,4.108001708984375,4.3455810546875,5.355514526367188,0.357595404214213,0.1514760702757214,1.525878906338818e-05,0.250335693359375,0.3518981933593754,0.4601669311523439,1.6467742919921875,0.8175890113468202,2.0014822367754257,0.0024402716114992,0.1951342885791181,0.3395772181756438,0.599776450515168,144.5181852924243,90.3614086654346,110.30202581951924,129.31034854844702,16.698292413349943,1.2117012565774703,17.0,70.0,73.0,2,0.6,win,"(2,3)",stranger,stranger,stranger,"stranger
stranger"
VBNM,reptile_komodo,block_02,2024-03-06,32143347-4542-7282-6c5b-b7b56e6a33c5,2024-03-06 13:42:57.110688-05:00,2024-03-06 13:53:13.359943-05:00,23.0,14.0,4.0,win,1010.4316658,510.0,500.4316658,368.848155,120.0,248.848155,28.0,18.0,10.0,152.0,136.0,16.0,44.0,34.0,10.0,4.682853136755517,0.2466534422017273,1.6396476873631274,0.0713996806373421,3.0,1.0,4.0,0.0,1.0,1.0,0.0,win,1455.0,267.0,364.0,104.0,323.0,46.0,0.0,23.0,19.0,118.0,143.0,41.0,5.0,0.0865071963299977,0.0872129659970256,3.899374278098325,0.3353899772135653,1.5247650146484375,3.663028717041016,3.8764724731445312,4.132265090942383,4.917648315429688,0.1690662949055308,0.1125759894530794,1.52587890625e-05,0.082706451416016,0.1548156738281254,0.238555908203125,1.3860321044921875,0.9001501986576342,3.5807733229998755,0.0010089682195066,0.2274124754492304,0.3926739610640904,0.6887007167960202,375.7983237275612,88.75738092299011,101.08645907314704,112.78199168313265,12.642084254803196,4.623572166946795,16.0,80.0,78.0,2,0.27692307692307694,win,"(2,3)",stranger,stranger,stranger,"stranger
stranger"
VBNM,reptile_komodo,block_03,2024-03-06,dd256e2a-4e9a-fe7f-54b8-66bfb1d5fa7e,2024-03-06 13:57:21.312206-05:00,2024-03-06 14:07:37.711329-05:00,23.0,26.0,1.0,win,1672.908988,1245.0,427.908988,437.938624,270.0,167.938624,31.0,29.0,2.0,220.0,212.0,8.0,88.0,83.0,5.0,5.912155252368845,0.3569116044962315,2.7140028685602138,0.1427646417984926,13.0,0.0,13.0,0.0,0.0,0.0,0.0,win,1216.0,173.0,270.0,67.0,301.0,47.0,0.0,28.0,11.0,103.0,157.0,40.0,11.0,0.0894286843926065,0.084634773154097,3.9543543806347854,0.3917113790940748,1.2471466064453125,3.7187671661376953,3.9528007507324223,4.199535369873047,5.2645263671875,0.1155212746583639,0.0974549312918232,0.0,0.0431060791015623,0.09344482421875,0.1646614074707038,2.007354736328125,0.8895013656506873,2.6431420387318574,0.0009862018712887,0.220413434980353,0.3823008492134784,0.6769328340429934,305.88310221841687,94.93671344499774,106.3100680897532,117.18753536116468,9.57153096707866,3.502207422840436,20.0,100.0,100.0,2,0.45454545454545453,win,"(2,3)",stranger,stranger,stranger,"stranger
stranger"
VBNM,reptile_komodo,block_04,2024-03-06,0f012d24-4034-4c67-7810-53878af71db6,2024-03-06 14:13:40.557008-05:00,2024-03-06 14:23:56.074452-05:00,23.0,14.0,5.0,win,867.069185,615.0,252.069185,535.165135,180.0,355.1651350000001,20.0,18.0,2.0,135.0,130.0,5.0,44.0,41.0,3.0,3.754381053739884,0.2193276588924748,1.4086833662507865,0.0714845703056955,2.0,0.0,2.0,0.0,2.0,2.0,0.0,win,1096.0,186.0,305.0,62.0,240.0,26.0,0.0,44.0,10.0,81.0,105.0,29.0,4.0,0.0940647527189611,0.0919046542586592,3.943289779450405,0.4483048030850282,1.552825927734375,3.619760513305664,3.906810760498047,4.231742858886719,5.6028900146484375,0.0938386126723064,0.0812353987119499,0.0,0.034912109375,0.0757904052734375,0.1330680847167968,1.6040496826171875,0.9286821001635532,2.1129041119636187,0.0009861470678785,0.2387650371134804,0.4205177415972563,0.7308109482680495,94.51801060628512,86.70518343239301,101.3942036193738,118.11026016728728,11.315662280476568,3.218063375459068,20.0,100.0,100.0,2,0.3132530120481928,win,"(2,3)",stranger,stranger,stranger,"stranger
stranger"
VFTY,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0553625490098764,0.0540473472628914,3.9656253213341146,0.4695950195000281,1.890899658203125,3.617496490478516,3.891433715820313,4.257511138916016,5.2979583740234375,0.1191567606289711,0.0660728768406848,0.0002593994140616,0.0796966552734375,0.108184814453125,0.1457252502441406,1.497161865234375,0.566987569560811,1.4126409233639572,0.0016732403046168,0.1289973352517939,0.2257904339950798,0.3942057860843206,23.95206242823801,73.89162231797462,87.0946188703949,100.6711886211879,26.70575718093308,7.059249253728987,,,,3,,,,stranger,friend,stranger,"friend
stranger"
