Subject_id,Computer_name,Block_type,Date,Session_id,Match_start,Match_end,Total_damage_deal,Gun_damage_deal,Rocket_damage_deal,Total_damage_taken,Gun_damage_taken,Rocket_damage_taken,Total_engage,Gun_engage,Rocket_engage,Total_shot_all,Gun_shot_all,Rocket_shot_all,Total_shot_hit,Gun_shot_hit,Rocket_shot_hit,Damager_per_Second_all,Shot_per_Second_all,Damager_per_Second_Hit_only,Shot_per_Second_Hit_only,Gun_kill,Rocket_kill,Total_kill,Death_by_gun,Death_by_rocket,Total_Death,Self_kill,Total_key_pressed,W_key,A_key,S_key,D_key,R_key,Q_key,MouseScrollDown,MouseScrollUp,SpaceBar,LeftMouseButton,RightMouseButton,Tab_key,Percent_of_Null_in_Pupil,Percent_of_Null_in_Gaze,Pupil_Average_mean,Pupil_Average_std,Pupil_Average_min,Pupil_Average_25th,Pupil_Average_50th,Pupil_Average_75th,Pupil_Average_max,Pupil_difference_mean,Pupil_difference_std,Pupil_difference_min,Pupil_difference_25th,Pupil_difference_50th,Pupil_difference_75th,Pupil_difference_max,Gaze_velocity_mean,Gaze_velocity_std,Gaze_velocity_min,Gaze_velocity_25th,Gaze_velocity_50th,Gaze_velocity_75th,Gaze_velocity_max,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise
LRTB,mammal_thylacine,block_03,2024-03-06,dd256e2a-4e9a-fe7f-54b8-66bfb1d5fa7e,2024-03-06 13:57:21.312206-05:00,2024-03-06 14:07:37.711329-05:00,927.0725600000001,615.0,312.07256,1189.696704,825.0,364.696704,31.0,22.0,9.0,151.0,132.0,19.0,48.0,41.0,7.0,4.692553383142954,0.2449711467224135,1.504013431245586,0.0778716227991778,2.0,1.0,3.0,9.0,0.0,9.0,0.0,942.0,134.0,215.0,56.0,165.0,38.0,0.0,34.0,0.0,96.0,145.0,59.0,0.0,0.08039318283749439,0.06119499676085115,4.350736820388002,0.3432128218042273,1.7400360107421875,4.1394500732421875,4.376129150390625,4.5862579345703125,6.0135345458984375,0.4687214276302685,0.09571773551962667,0.0276031494140625,0.41142272949218817,0.4698867797851558,0.5285491943359371,1.813201904296875,0.7237389612533809,1.372821125560994,0.002503758321079052,0.20903291089006545,0.362322569934721,0.6284499026408563,18.473565401258742,76.92310325728796,93.35623406951085,110.29418416093264,38.19343157752877,9.750800198339507
LRTB,mammal_thylacine,block_04,2024-03-06,0f012d24-4034-4c67-7810-53878af71db6,2024-03-06 14:13:40.557008-05:00,2024-03-06 14:23:56.074452-05:00,1017.84505,480.0,537.84505,937.479055,660.0,277.479055,26.0,18.0,8.0,130.0,114.0,16.0,41.0,32.0,9.0,3.977009876831371,0.21120441226682765,1.6536412735688448,0.06661062233030719,2.0,2.0,4.0,3.0,0.0,3.0,0.0,873.0,178.0,147.0,27.0,192.0,22.0,0.0,26.0,0.0,107.0,117.0,54.0,0.0,0.08395364994293088,0.04441466924718376,4.402204128720651,0.2966088362105961,1.992218017578125,4.2076568603515625,4.403800964355469,4.61474609375,5.4855499267578125,0.4966784926963595,0.09813595454282824,0.006317138671875,0.4330101013183596,0.4883880615234375,0.5520973205566408,1.630706787109375,0.735196978796202,1.578018987525259,0.0032437939499602455,0.205507041497991,0.3540802084941208,0.6126104534583228,125.7482612034052,74.62680848805076,90.51586871228525,107.14291370647848,41.47182931360629,9.833158238711228
MJKL,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21234678063213264,0.1108815103555159,4.487937693064356,0.33918171709558853,1.384124755859375,4.2940216064453125,4.4976654052734375,4.6899261474609375,5.667411804199219,0.2754015678712978,0.24798368454166986,1.52587890625e-05,0.11018753051757812,0.21783447265624956,0.3420982360839846,2.3986968994140625,1.03403888356932,1.9843107206289727,0.0047128130301538115,0.27840995492938536,0.5376851692230515,1.1249018284141432,133.41262596420847,78.53401317980097,87.1650191608143,95.54143435400312,16.665068536279872,6.8418610122307655
MJKL,mammal_thylacine,block_01,2024-04-09,9e78a544-4fad-2033-7311-4f8a28b2f34f,2024-04-09 12:45:55.566185-04:00,2024-04-09 12:56:11.552493-04:00,857.00324,750.0,107.00324,1245.2587106,885.0,360.25871060000003,32.0,27.0,5.0,270.0,261.0,9.0,54.0,50.0,4.0,6.792269002349318,0.43832143100167736,1.3912699501106442,0.08766428620033548,9.0,0.0,9.0,14.0,4.0,18.0,0.0,1250.0,179.0,314.0,23.0,227.0,23.0,0.0,49.0,58.0,137.0,119.0,57.0,27.0,0.06705873828615593,0.05789295720220269,5.207083916873707,0.3631935380634204,1.0966644287109375,5.001136779785156,5.248691558837891,5.458187103271484,6.11505126953125,0.29955828319291006,0.10737125739029556,9.1552734375e-05,0.2394638061523442,0.3080902099609375,0.3668212890625,2.224975585937501,0.8204574973682223,16.11104608410834,0.0017803837448051296,0.20092711951817105,0.3531407063404102,0.6328575974889641,3139.7036220476502,70.09346231704994,89.8147290296133,111.94034551136804,29.703693360311853,7.312774043564467
MJKL,mammal_thylacine,block_02,2024-04-09,505ab3c0-4bfb-f248-a0ff-53be350d22d6,2024-04-09 13:00:27.405583-04:00,2024-04-09 13:10:42.868378-04:00,883.782105,720.0,163.782105,1312.776225,1200.0,112.776225,28.0,26.0,2.0,269.0,265.0,4.0,51.0,48.0,3.0,6.724746077575657,0.4370694738745337,1.435963493130401,0.08286447274201196,8.0,1.0,9.0,19.0,2.0,21.0,0.0,1225.0,185.0,230.0,21.0,292.0,21.0,0.0,39.0,44.0,96.0,169.0,74.0,37.0,0.11124626327182764,0.0961138027007525,4.901150510523169,0.5408017885058073,1.957733154296875,4.7344818115234375,5.025066375732422,5.2509918212890625,5.8886566162109375,0.2403486995552477,0.11574980522977757,4.577636718661182e-05,0.16199111938476562,0.2515106201171875,0.3162384033203133,2.33392333984375,0.7228294272583763,1.95434900360422,0.0009792694327216468,0.19296555893548023,0.3359188303654951,0.6022722880700658,205.7148278404185,67.56756669679118,85.58620477244123,106.3829992302122,28.09145272380792,7.226229417635595
MJKL,mammal_thylacine,block_03,2024-04-09,e27612de-4620-d131-fe94-1d8df7bf34e9,2024-04-09 13:15:14.374021-04:00,2024-04-09 13:25:29.235641-04:00,749.6273185,420.0,329.6273185,1488.7141356,885.0,603.7141356,26.0,18.0,8.0,136.0,120.0,16.0,35.0,28.0,7.0,3.9573113055910047,0.2211879804759972,1.2191805344753832,0.056923377328381625,3.0,4.0,7.0,12.0,8.0,20.0,0.0,1156.0,168.0,271.0,24.0,189.0,29.0,0.0,43.0,49.0,179.0,133.0,38.0,29.0,0.05131947124662293,0.052320532612890776,4.771346549660593,0.3645605461641128,1.7390899658203125,4.560302734375,4.807960510253906,5.033599853515626,5.738815307617188,0.30225860328946597,0.10560057779790914,0.0002593994140625,0.2365379333496087,0.3049392700195308,0.3678016662597656,2.5110626220703134,0.7054835717385738,1.3507983460742827,0.0012584106968988628,0.2190355437453563,0.3726101538283473,0.6392946819119069,57.68141851493165,69.12440254602397,84.08103128358005,104.16667115081259,27.6077347685128,7.168156546722963
MJKL,mammal_thylacine,block_04,2024-04-09,5d02a094-4bec-a7f8-e7d4-979a9b28ba7c,2024-04-09 13:29:13.404374-04:00,2024-04-09 13:39:30.583512-04:00,1054.26133,990.0,64.26133,1064.516246,705.0,359.516246,27.0,24.0,3.0,275.0,269.0,6.0,68.0,66.0,2.0,6.870770017829087,0.44557565716033654,1.7081933997581107,0.11017870795237412,14.0,1.0,15.0,7.0,5.0,12.0,0.0,1271.0,158.0,241.0,27.0,269.0,47.0,0.0,41.0,59.0,154.0,193.0,51.0,24.0,0.055165269575157175,0.05522480472470947,4.748292111782801,0.365924846865539,1.817718505859375,4.508672714233398,4.7677459716796875,5.009761810302735,6.228515625,0.2793231473579044,0.10179575443458772,6.103515625e-05,0.21747589111328036,0.2845306396484384,0.3460693359375,1.9948883056640625,0.7708331033130207,2.356213528353071,0.0,0.22997513267305592,0.3968069529108357,0.6923573919844284,364.05741913916864,43.227665349638784,87.29140573346172,133.9285851133127,35.00630889814282,7.854427854402974
MJUY,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05914279058933147,0.06662007919869554,4.479894741377014,0.3183155928782595,1.1173095703125,4.316690444946289,4.513427734375,4.685121536254883,5.3747406005859375,0.200915876006118,0.11991488340853333,0.0003204345703116118,0.132171630859375,0.180877685546875,0.242706298828125,2.40252685546875,0.637869410332267,1.3938123841673864,0.0017383555284649444,0.15931124164757163,0.28938543465724664,0.5547924934188966,31.988818792672635,73.52941313966888,79.00966497985596,84.74576933270069,14.462742925102914,10.416780760885775
MJUY,mammal_panda,block_01,2024-03-13,6a0b7489-4997-a37e-d69c-38ab276c14cd,2024-03-13 16:29:52.668457-04:00,2024-03-13 16:40:09.133874-04:00,710.168577,150.0,560.1685769999999,1408.4624364000001,660.0,748.4624364,25.0,10.0,15.0,90.0,69.0,21.0,18.0,10.0,8.0,3.4141820691946454,0.14599359107276572,1.152000675814066,0.029198718214553145,0.0,2.0,2.0,6.0,6.0,12.0,0.0,938.0,176.0,213.0,62.0,207.0,12.0,65.0,0.0,0.0,78.0,60.0,59.0,0.0,0.08803994823334066,0.08617195321466072,4.601119080449871,0.36588561907737704,1.4052276611328125,4.410762786865234,4.644256591796875,4.843486785888672,5.9387969970703125,0.2555405062592784,0.09253641251698512,1.52587890625e-05,0.2047424316406241,0.2498779296875,0.296844482421875,2.148956298828126,0.9327189596775444,2.8450964762322353,0.00092425373275263,0.1713782581550186,0.31846872362658196,0.6394858422258107,345.28877316880147,68.80734110508655,83.00282705120806,101.35135004518676,26.33287251362688,7.615115218217028
MJUY,mammal_panda,block_02,2024-03-13,95b311f5-4446-507a-907e-07b9160fc694,2024-03-13 16:44:37.260606-04:00,2024-03-13 16:54:52.478340-04:00,1026.499525,105.0,921.499525,908.819001,495.0,413.819001,24.0,3.0,21.0,62.0,16.0,46.0,24.0,7.0,17.0,4.211098948750395,0.10077732902283341,1.6685141995597936,0.039010578976580675,2.0,5.0,7.0,4.0,2.0,6.0,0.0,942.0,141.0,187.0,79.0,229.0,20.0,31.0,0.0,0.0,116.0,97.0,33.0,6.0,0.08173906519618876,0.08362717883312076,5.018259792995581,0.37103254625150306,1.4237060546875,4.820045471191406,5.065277099609376,5.262054443359375,6.7557220458984375,0.2979403473510227,0.096974376808872,4.577636718661182e-05,0.248565673828125,0.29567718505859375,0.3427276611328123,2.8978729248046875,0.9826992001918509,2.768100917017868,0.001796220262780553,0.2062472433364678,0.38958769073098537,0.7828358467605969,317.42146489855713,70.75471284339443,82.68582894929615,95.54139808194537,17.3089552898201,10.509554370484373
MJUY,mammal_panda,block_03,2024-03-13,15f350b5-46bc-916a-4e48-529cd8813848,2024-03-13 16:58:46.618860-04:00,2024-03-13 17:09:03.914820-04:00,808.2577785999999,225.0,583.2577786,951.459723,420.0,531.459723,21.0,7.0,14.0,72.0,44.0,28.0,28.0,15.0,13.0,3.066299333953198,0.11663773078961993,1.3093521276244864,0.04535911752929664,1.0,2.0,3.0,4.0,3.0,7.0,0.0,878.0,124.0,233.0,54.0,136.0,19.0,48.0,0.0,0.0,121.0,79.0,56.0,7.0,0.10271714699565457,0.1053144198591479,4.823487239319732,0.37956578673511576,1.0171051025390625,4.608354568481445,4.859539031982422,5.089033126831055,6.0211334228515625,0.22840927182479445,0.09614502088508135,6.103515624911182e-05,0.17441940307617143,0.2212753295898442,0.2694091796875,2.080078125,0.9680882725869137,3.843810385881356,0.0014968658720712657,0.19556072053374182,0.37602443789017315,0.7563136067910354,579.5780843916104,70.42253536892058,82.10192943204376,94.3396348071677,16.903903939614278,10.399776914194812
MJUY,mammal_panda,block_04,2024-03-13,01c80c4d-46c8-45f5-d583-0281844f2f5d,2024-03-13 17:12:52.499283-04:00,2024-03-13 17:23:11.285143-04:00,766.5010698,135.0,631.5010698,1030.91356,615.0,415.91356,27.0,5.0,22.0,111.0,65.0,46.0,22.0,9.0,13.0,5.272283733665149,0.1793835431210403,1.2387178171783046,0.035553495032998976,0.0,5.0,5.0,8.0,1.0,9.0,0.0,836.0,107.0,107.0,48.0,194.0,14.0,59.0,0.0,0.0,168.0,94.0,36.0,4.0,0.09727176807516455,0.10199467416972316,4.758059680057724,0.3409423663351589,1.5078582763671875,4.566162109375,4.7950897216796875,4.9936065673828125,6.268844604492188,0.2743998982841967,0.08914233816064447,0.000579833984375,0.22351074218750044,0.2693939208984375,0.3188629150390625,2.3028564453125,0.899876824078616,2.056285211102265,0.0008519958910934095,0.19295494748922676,0.3588655817915351,0.6977241513561477,58.2344944315893,69.76745037081024,80.80365394225124,93.75008940705243,18.11931324600358,10.486758478991309
MNBW,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019153773911324206,0.021946517720330187,5.0690546049152845,0.381013039077878,2.4537353515625,4.844572067260742,5.124263763427734,5.318519592285156,5.89154052734375,0.9463477855311127,0.10845314634920451,0.193115234375,0.8847427368164062,0.952880859375,1.0205535888671875,2.0291900634765625,0.6310899888256993,2.043853323928786,0.0022260986383560452,0.18148901109907226,0.3289380099216199,0.5916246200161057,183.05012933620122,67.87329833471107,75.82212811452943,84.74579787079998,13.08125828628176,7.528387079822276
MNBW,reptile_komodo,block_01,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018550326348333906,0.018501251410904453,5.284380600841427,0.322592598161729,2.4542694091796875,5.050090789794922,5.295196533203126,5.523021697998047,6.133560180664063,0.8433353587930047,0.1167655030718646,0.017547607421875,0.7696075439453125,0.845458984375,0.9229278564453125,3.0184173583984375,0.8150837032882673,1.8695863269392496,0.0008780763018202664,0.21778235712566518,0.4070362716409996,0.7666241975686033,132.90131733976693,61.47540539094659,80.02503164776822,102.04084744044602,22.95839469955032,8.08698113883542
MNBW,reptile_komodo,block_02,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023886138613861387,0.02301980198019802,5.308384703095124,0.3068957888306587,2.109970092773437,5.115074157714844,5.3345489501953125,5.525886535644531,6.327117919921875,0.7148296878638012,0.12209919758972224,0.070037841796875,0.6353607177734375,0.7074737548828116,0.78948974609375,3.2855377197265625,0.7822488415674703,1.884981085818623,0.0005535709301518084,0.2221352315630418,0.40393485258771966,0.7367222928884087,176.23037944375181,64.65519088521401,80.84558237455762,98.0392175195585,22.702901281055787,7.993953935887589
MNBW,reptile_komodo,block_03,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061166658417066776,0.058555660050487554,5.289878044847871,0.31639143381149987,1.56622314453125,5.100259780883789,5.32635498046875,5.512784957885743,6.884124755859375,0.6776677132490123,0.12428038411713589,0.04945373535156161,0.5991973876953125,0.6740264892578116,0.7570114135742188,2.768646240234375,0.8458250152705057,2.2999155184481794,0.0014784538157012021,0.22187511952839845,0.4020278355589134,0.7369966873470373,250.77788834012168,64.65517427422351,79.44040529311125,95.54139808194537,22.734618358644298,7.906632084970974
MNBW,reptile_komodo,block_04,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02900408122635875,0.024785984471431415,5.085258815860576,0.33291904963334956,2.7195281982421875,4.863502502441406,5.087684631347656,5.332801818847656,6.141448974609375,0.6839947683966777,0.09738136393938049,0.010803222656249112,0.6336517333984377,0.6851348876953129,0.738250732421875,3.3351287841796875,0.8541668017709743,1.8905062472987713,0.0009568683992755245,0.22414117395367042,0.41187487590134586,0.7488225000117599,83.13146975034437,65.7894779495478,78.78928984084358,93.16772862922976,23.059297165148962,7.78464163359983
MNOP,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05354640980735552,0.07688266199649738,3.9884140167400726,0.42538993401216446,1.7913818359375,3.7107315063476562,3.970916748046875,4.253725051879883,5.68212890625,0.457526033599705,0.16202438842527875,0.001983642578125,0.34817504882812467,0.4556121826171884,0.5570487976074218,1.44976806640625,0.814102984787442,2.110463107812867,0.00014970668475660368,0.23778652402844094,0.43039782321409237,0.8024118549620852,123.01952656598121,64.93506319253306,82.90922956569162,101.35135004518676,31.370741069297804,7.292130045995226
MNOP,mammal_thylacine,block_01,2024-04-10,fff26c4d-43e8-7f61-fd2b-5782e7e5534a,2024-04-10 15:32:42.993256-04:00,2024-04-10 15:42:58.054943-04:00,652.340971,630.0,22.340971,884.514133,765.0,119.51413299999999,26.0,18.0,8.0,186.0,177.0,9.0,43.0,42.0,1.0,4.6411544302547325,0.3024086915691759,1.0606106424573962,0.06991168676061593,8.0,0.0,8.0,10.0,2.0,12.0,0.0,996.0,153.0,229.0,34.0,208.0,14.0,0.0,21.0,2.0,145.0,107.0,39.0,4.0,0.0735767068470282,0.08420690840350575,5.4401078246169705,0.8587032781320197,1.392059326171875,4.687402725219727,5.7236328125,6.1292724609375,7.442535400390625,0.20129712806573513,0.11257544869432203,3.051757812411182e-05,0.12017822265625,0.1973648071289067,0.2718696594238281,1.7458801269531246,0.7428931175393692,1.5234178583867872,0.0018373006078878477,0.2024867104873021,0.3569026635528615,0.6455730175843086,44.247209388382245,76.92305623192375,96.81204698823778,116.27911618751907,24.860886749463813,7.0686315308028655
MNOP,mammal_thylacine,block_02,2024-04-10,5f37dd81-4a8f-f82f-c1a4-989ea7e3cc0d,2024-04-10 15:48:53.514967-04:00,2024-04-10 15:59:09.385737-04:00,963.7442173,675.0,288.7442173,1164.7472412,645.0,519.7472412,30.0,18.0,12.0,172.0,149.0,23.0,53.0,45.0,8.0,5.35708510330828,0.27927936894943073,1.5648481211407386,0.08605701485069668,8.0,2.0,10.0,8.0,5.0,13.0,1.0,996.0,162.0,204.0,26.0,267.0,12.0,0.0,27.0,2.0,145.0,98.0,42.0,7.0,0.11211970862181728,0.12103921878171445,5.738856607663934,0.5320411327610812,1.6481475830078125,5.385313034057617,5.799648284912109,6.121919631958008,7.164642333984375,0.13569561862614166,0.10186926062672554,0.0,0.05999755859375,0.11729431152343661,0.1902618408203125,2.6420745849609375,0.7624930644433391,1.658399950174224,0.001069457718767972,0.20081286718335806,0.35071338611977126,0.6358308865283664,63.131172617127106,75.75757046668326,95.58553433258318,115.38467252045702,24.32696219320149,7.009456907621978
MNOP,mammal_thylacine,block_03,2024-04-10,39593e97-4ced-1883-561b-c1981864c0f2,2024-04-10 16:02:52.761861-04:00,2024-04-10 16:13:08.723667-04:00,857.366419,450.0,407.366419,766.3448234,510.0,256.3448234,24.0,14.0,10.0,150.0,128.0,22.0,37.0,30.0,7.0,4.509383232602574,0.24352159263589143,1.3919149055160733,0.06006865951685322,5.0,3.0,8.0,7.0,3.0,10.0,0.0,1013.0,166.0,238.0,57.0,187.0,20.0,0.0,30.0,1.0,141.0,118.0,33.0,11.0,0.09697927384977216,0.11291587044931158,5.821224498422808,0.4289110956597788,1.85308837890625,5.554607391357422,5.849006652832031,6.1087646484375,7.284271240234375,0.1423899309302549,0.10321691318028918,0.0,0.0659942626953125,0.125244140625,0.19780349731445312,3.3378448486328125,0.674913123376851,1.3138651403993948,0.0,0.19278647106593455,0.3396575349013391,0.6062431691860866,40.219350315611734,79.78722412643539,98.04989711119158,116.27911618751907,21.529448716775295,7.021716144984241
MNOP,mammal_thylacine,block_04,2024-04-10,663178b4-4750-34d4-90da-7cb074beb55e,2024-04-10 16:17:10.545409-04:00,2024-04-10 16:27:26.081931-04:00,750.8801960000001,300.0,450.880196,1043.6654387,840.0,203.66543869999998,24.0,12.0,12.0,128.0,96.0,32.0,30.0,20.0,10.0,4.313028996352552,0.20794866823515631,1.2198791934558841,0.048737969117614764,2.0,5.0,7.0,13.0,1.0,14.0,0.0,1030.0,186.0,190.0,49.0,214.0,32.0,0.0,44.0,1.0,151.0,105.0,37.0,10.0,0.14130620202266359,0.1482880467893262,5.729888885503705,0.41040871435457044,2.0153045654296875,5.5162200927734375,5.7676239013671875,6.00146484375,7.266845703125,0.13155943654483973,0.10986759104245916,1.525878906338818e-05,0.05058288574218839,0.109100341796875,0.1875801086425779,2.875030517578125,0.7328105113095442,1.4029070777037045,0.0,0.2069690900964059,0.36550056311778445,0.6561634030014192,30.05341304818792,77.31958534831847,96.84481355065822,117.18748079147505,20.468662546979594,6.964284170432081
MTYH,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2297773654916512,0.287012987012987,4.07992074548748,0.4499340323655782,1.867279052734375,3.731954574584961,4.049358367919922,4.36192512512207,6.42755126953125,0.24066934200773585,0.1107425065291311,0.0001068115234375,0.1658744812011721,0.23213195800781317,0.3037490844726567,2.2289581298828125,0.8466442208394033,1.9750884724621929,0.0029344517652103858,0.16940585398965635,0.3097451846639512,0.5870394702688333,32.59144055750288,72.11538312747284,95.13355975788956,118.11026016728728,20.2746724407773,6.888038665793321
MTYH,reptile_gila,block_01,2024-02-21,ab54cf6b-4602-187d-4dbf-308f2571bdbb,2024-02-21 11:04:33.933170-05:00,2024-02-21 11:14:51.559857-05:00,1185.0,1185.0,0.0,650.213622,270.0,380.213622,24.0,24.0,0.0,213.0,213.0,0.0,79.0,79.0,0.0,5.173027764585568,0.34486851763903786,1.9186347108087318,0.12790898072058213,12.0,0.0,12.0,3.0,1.0,4.0,0.0,1170.0,176.0,307.0,54.0,315.0,23.0,0.0,0.0,0.0,53.0,150.0,74.0,2.0,0.1156601009278854,0.11027650519755354,4.447640871437435,0.3279768614877868,1.5722808837890625,4.23199462890625,4.4371337890625,4.674224853515625,6.3524017333984375,0.17980898632407666,0.07691494160111598,1.52587890625e-05,0.13140869140625,0.1804580688476567,0.22697448730468728,2.1101531982421875,0.6359884812833421,1.6177721245804233,0.0013774308593391524,0.15050765146661216,0.26129199886755483,0.45827427871612586,36.62367209198904,87.71926571287652,114.45979681217146,142.85727909646084,13.08334176268078,7.078350050859015
MTYH,reptile_gila,block_02,2024-02-21,69d133a0-4a25-7ea2-81fb-2883be8d8185,2024-02-21 11:20:37.724183-05:00,2024-02-21 11:30:54.977712-05:00,1301.0873464000001,1125.0,176.08734640000003,302.04389000000003,180.0,122.04389,26.0,21.0,5.0,259.0,252.0,7.0,78.0,75.0,3.0,6.679760567881663,0.4196006791886645,2.107865383139835,0.12636622770932754,8.0,1.0,9.0,0.0,0.0,0.0,0.0,1199.0,178.0,320.0,57.0,290.0,54.0,26.0,0.0,0.0,89.0,101.0,74.0,1.0,0.14438771925716026,0.14236200557363995,4.694709295742993,0.29738797515101845,1.8441314697265625,4.512809753417969,4.701499938964844,4.8791046142578125,5.63995361328125,0.10503338233360097,0.06958793899939428,0.0,0.0561676025390625,0.0998611450195308,0.1434173583984375,1.7392730712890625,0.6482507737937981,1.5688742214593163,0.0014747119484178981,0.15996292703380294,0.27598833891485064,0.4831716103591593,38.34709095358415,93.16769413712473,112.49446633894227,130.43490700111641,13.54296501013646,7.044198840288026
