Subject_id,Computer_name,Block_type,Date,Session_id,Match_start,Match_end,screenshot_kill,screenshot_death,Total_damage_deal,Gun_damage_deal,Rocket_damage_deal,Total_damage_taken,Gun_damage_taken,Rocket_damage_taken,Total_engage,Gun_engage,Rocket_engage,Total_shot_all,Gun_shot_all,Rocket_shot_all,Total_shot_hit,Gun_shot_hit,Rocket_shot_hit,Damager_per_Second_all,Shot_per_Second_all,Damager_per_Second_Hit_only,Shot_per_Second_Hit_only,Gun_kill,Rocket_kill,Total_kill,Death_by_gun,Death_by_rocket,Total_Death,Self_kill,Total_key_pressed,W_key,A_key,S_key,D_key,R_key,Q_key,MouseScrollDown,MouseScrollUp,SpaceBar,LeftMouseButton,RightMouseButton,Tab_key,Percent_of_Null_in_Pupil,Percent_of_Null_in_Gaze,Pupil_Average_mean,Pupil_Average_std,Pupil_Average_min,Pupil_Average_25th,Pupil_Average_50th,Pupil_Average_75th,Pupil_Average_max,Pupil_difference_mean,Pupil_difference_std,Pupil_difference_min,Pupil_difference_25th,Pupil_difference_50th,Pupil_difference_75th,Pupil_difference_max,Gaze_velocity_mean,Gaze_velocity_std,Gaze_velocity_min,Gaze_velocity_25th,Gaze_velocity_50th,Gaze_velocity_75th,Gaze_velocity_max,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise
VBNM,reptile_komodo,block_02,3/6/2024,32143347-4542-7282-6c5b-b7b56e6a33c5,2024-03-06 13:42:57.110688-05:00,2024-03-06 13:53:13.359943-05:00,14,4,1010.431666,510,500.4316658,368.848155,120,248.848155,28,18,10,152,136,16,44,34,10,4.682853137,0.246653442,1.639647687,0.071399681,3,1,4,0,1,1,0,1462,269,365,104,325,48,0,26,18,118,141,41,5,0.086507196,0.087212966,3.899374278,0.335389977,1.524765015,3.663028717,3.876472473,4.132265091,4.917648315,0.169066295,0.11257599,1.53E-05,0.082706451,0.154815674,0.238555908,1.386032104,0.900150199,3.580773323,0.001008968,0.227412475,0.392673961,0.688700717,375.7983237,88.75738092,101.0864591,112.7819917,12.64208425,4.623572167
VBNM,reptile_komodo,block_03,3/6/2024,dd256e2a-4e9a-fe7f-54b8-66bfb1d5fa7e,2024-03-06 13:57:21.312206-05:00,2024-03-06 14:07:37.711329-05:00,26,1,1672.908988,1245,427.908988,437.938624,270,167.938624,31,29,2,220,212,8,88,83,5,5.912155252,0.356911605,2.714002869,0.142764642,13,0,13,0,0,0,0,1223,173,269,67,301,52,0,24,10,103,165,40,11,0.089428684,0.084634773,3.954354381,0.391711379,1.247146606,3.718767166,3.952800751,4.19953537,5.264526367,0.115521275,0.097454931,0,0.043106079,0.093444824,0.164661408,2.007354736,0.889501366,2.643142039,0.000986202,0.220413435,0.382300849,0.676932834,305.8831022,94.93671344,106.3100681,117.1875354,9.571530967,3.502207423
VBNM,reptile_komodo,block_04,3/6/2024,0f012d24-4034-4c67-7810-53878af71db6,2024-03-06 14:13:40.557008-05:00,2024-03-06 14:23:56.074452-05:00,14,5,867.069185,615,252.069185,535.165135,180,355.165135,20,18,2,135,130,5,44,41,3,3.754381054,0.219327659,1.408683366,0.07148457,2,0,2,0,2,2,0,1094,187,308,62,240,26,0,45,8,81,100,29,4,0.094064753,0.091904654,3.943289779,0.448304803,1.552825928,3.619760513,3.90681076,4.231742859,5.602890015,0.093838613,0.081235399,0,0.034912109,0.075790405,0.133068085,1.604049683,0.9286821,2.112904112,0.000986147,0.238765037,0.420517742,0.730810948,94.51801061,86.70518343,101.3942036,118.1102602,11.31566228,3.218063375
VFTY,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055362549,0.054047347,3.965625321,0.46959502,1.890899658,3.61749649,3.891433716,4.257511139,5.297958374,0.119156761,0.066072877,0.000259399,0.079696655,0.108184815,0.14572525,1.497161865,0.56698757,1.412640923,0.00167324,0.128997335,0.225790434,0.394205786,23.95206243,73.89162232,87.09461887,100.6711886,26.70575718,7.059249254
VFTY,mammal_thylacine,block_01,3/14/2024,,,,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087974531,0.068861124,4.30341533,0.429685759,2.123321533,4.020986557,4.298786163,4.576761246,6.352127075,0.084603021,0.062036293,0,0.038024902,0.075927734,0.121307373,1.758346558,0.619352848,1.469531178,0.000885675,0.15961646,0.274954205,0.471043909,39.65660744,75.75757047,91.00621281,107.1428681,23.89249974,7.018683253
VFTY,mammal_thylacine,block_02,3/14/2024,,,,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078905715,0.07888209,4.227680417,0.356598964,1.41784668,3.984142303,4.204681396,4.432704926,6.780288696,0.065802967,0.053644224,0,0.02646637,0.055847168,0.094512939,1.639099121,0.560940345,1.628563022,0.00119878,0.144283151,0.246612143,0.423289606,176.7731123,75.37688406,89.73646473,104.8951437,23.0529491,6.846080568
VFTY,mammal_thylacine,block_03,3/14/2024,,,,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054294804,0.063768116,4.059803421,0.310914463,1.1875,3.843505859,4.0365448,4.251060486,6.323684692,0.084679876,0.060492258,0,0.042724609,0.079467773,0.117080689,1.940002441,0.57473246,1.415667552,0.001789789,0.143155907,0.246392959,0.421831871,47.62484768,74.62685275,88.14135602,102.7397066,23.69979233,6.903395742
VFTY,mammal_thylacine,block_04,3/14/2024,,,,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056661818,0.059714306,4.000923603,0.368281967,2.181625366,3.743913651,3.952480316,4.199533463,5.916229248,0.063179387,0.04911111,0,0.028656006,0.056488037,0.08895874,1.811660767,0.579231275,2.067261826,0.000112291,0.150638051,0.259765259,0.448753569,229.8657404,74.25743959,88.92769503,104.8951874,24.02359836,6.819682747
VNPL,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029109981,0.028262562,4.720432018,0.384371328,1.546081543,4.454231262,4.717590332,4.977859497,5.812652588,0.378790843,0.12145544,0.009262085,0.296421051,0.370025635,0.458415985,1.836273193,0.365271095,1.058221458,0.000539895,0.08953797,0.155096679,0.265025691,23.37062918,70.75471284,82.9225432,96.15383499,22.50559952,6.646193047
VNPL,reptile_komodo,block_01,2/21/2024,ab54cf6b-4602-187d-4dbf-308f2571bdbb,2024-02-21 11:04:33.933170-05:00,2024-02-21 11:14:51.559857-05:00,7,7,495,495,0,543.707094,420,123.707094,22,19,3,148,142,6,33,33,0,3.99020371,0.239626951,0.801455006,0.053430334,7,0,7,5,1,6,0,956,167,269,30,204,7,6,21,0,29,84,70,15,0.099510973,0.095562977,4.775822454,0.301926821,1.947311401,4.580001831,4.765602112,4.975421906,5.713745117,0.23219908,0.077551541,7.63E-05,0.18637085,0.232810974,0.277770996,2.21446228,0.490034436,1.255207112,0.00073553,0.127458283,0.213548289,0.3484302,26.40532999,67.26455903,81.62547187,96.15383499,30.93713909,6.502021471
VNPL,reptile_komodo,block_02,2/21/2024,69d133a0-4a25-7ea2-81fb-2883be8d8185,2024-02-21 11:20:37.724183-05:00,2024-02-21 11:30:54.977712-05:00,11,5,724.53076,585,139.53076,386.3554105,75,311.3554105,31,24,7,185,177,8,41,39,2,4.734534956,0.299714771,1.173797679,0.066423274,2,1,3,0,2,2,0,972,149,303,41,231,12,8,11,0,20,73,75,11,0.048553816,0.051495406,4.729452478,0.32287701,1.540222168,4.546585083,4.737831116,4.94077301,6.2734375,0.232759736,0.084758561,0.00012207,0.182556152,0.230880737,0.281085968,2.062240601,0.446898474,1.142019939,0.001436148,0.115647273,0.196498628,0.327607018,31.07598373,64.65515766,78.60063569,92.02454688,33.93173283,6.60567288
VNPL,reptile_komodo,block_03,2/21/2024,3ff660ba-4d88-cf89-379c-6fa45712769a,2024-02-21 11:34:24.978245-05:00,2024-02-21 11:44:41.321190-05:00,11,5,809.19778,630,179.19778,443.33307,345,98.33307,21,14,7,157,146,11,45,42,3,4.075507485,0.254728315,1.312901829,0.073011301,1,0,1,0,0,0,0,828,172,237,22,171,9,14,13,0,31,66,46,16,0.038579058,0.033867406,4.584460959,0.276875357,1.714889526,4.405683517,4.570384979,4.7573452,5.654708862,0.276949179,0.083957409,0.000198364,0.228927612,0.275634766,0.321472168,2.045166016,0.4942957,1.235449029,0.000483247,0.123734643,0.208861134,0.355302572,23.0562576,58.5937404,74.84232816,91.46342873,41.82477438,6.62662185
VNPL,reptile_komodo,block_04,2/21/2024,87069e81-4953-3251-444b-88a144ec20b5,2024-02-21 11:48:22.906621-05:00,2024-02-21 11:58:38.671666-05:00,8,14,687.002605,525,162.002605,1172.145236,690,482.1452355,24,19,5,127,120,7,37,35,2,3.517347839,0.206247498,1.115689516,0.060087854,5,0,5,7,3,10,0,823,139,265,26,119,6,17,31,0,48,63,47,33,0.055111821,0.052224134,4.476768237,0.277043567,1.501159668,4.297130585,4.473415375,4.653993607,5.844833374,0.233116287,0.092954122,0.000595093,0.176818848,0.229690552,0.281219482,2.355621338,0.599256441,1.472797383,0.000481078,0.152427177,0.263630032,0.447745121,35.96234074,53.95683509,73.94683753,96.15387172,46.54301709,6.984763515
WERT,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248926161,0.172939251,4.376846513,0.36637268,1.285369873,4.1822052,4.423484802,4.62374115,5.219894409,0.192229231,0.199611071,0,0.063873291,0.133453369,0.227203369,1.912445068,0.919101807,2.701534727,0.00377979,0.28772171,0.535871756,0.957331837,260.2866525,89.82036159,104.2343687,118.1102602,11.97573153,6.200594643
WERT,reptile_komodo,block_01,2/29/2024,c5bb93cd-4cce-11d8-6d58-2e9e469acb71,2024-02-29 13:58:29.569453-05:00,2024-02-29 14:09:14.265674-05:00,6,11,450,450,0,783.060448,525,258.060448,16,15,1,141,140,1,30,30,0,3.327607627,0.218707657,0.698003161,0.046533544,0,0,0,0,0,0,0,641,95,107,49,226,6,2,5,0,46,38,50,1,0.025141352,0.022471367,4.392740266,0.381065869,1.547637939,4.146039963,4.36554718,4.634168625,5.620864868,0.237431215,0.078569486,0.000106812,0.185882568,0.232727051,0.284698486,1.305084229,0.726175748,1.841157824,0.001336541,0.182245619,0.31950767,0.547787572,81.36092047,103.4482044,123.243423,141.5095053,11.10577416,6.105447443
WERT,reptile_komodo,block_02,2/29/2024,719e2eb0-4197-b167-41f9-8db24f75b605,2024-02-29 14:15:19.896452-05:00,2024-02-29 14:25:38.599553-05:00,3,16,478.882084,345,133.882084,1069.354951,660,409.3549514,20,17,3,148,144,4,25,23,2,3.724784204,0.23921005,0.77400951,0.040407103,0,1,1,4,1,5,0,515,73,147,37,103,7,0,3,0,42,63,34,0,0.029730862,0.029451481,4.459834008,0.397843948,1.267303467,4.195411682,4.461601257,4.709320068,5.692878723,0.228929199,0.080540989,1.53E-05,0.173828125,0.226013184,0.279647827,1.042800903,0.730924275,2.614750646,0.001196843,0.193100404,0.335071089,0.571422243,393.2088477,101.35135,126.7577512,153.0612401,10.04476254,5.75420258
WERT,reptile_komodo,block_03,2/29/2024,f85b8323-4ca7-ee3c-bb78-94b36cadb805,2024-02-29 14:30:09.862440-05:00,2024-02-29 14:40:26.996906-05:00,4,8,390.770113,375,15.770113,756.245847,375,381.245847,23,22,1,179,178,1,26,25,1,4.352001486,0.29005024,0.633200922,0.042130202,1,0,1,2,0,2,0,628,119,103,22,242,8,0,0,0,51,34,41,1,0.02450033,0.022249458,4.354139162,0.411520821,1.376235962,4.08070755,4.36529541,4.634105682,5.561958313,0.239577367,0.082479273,0.000183105,0.184833527,0.237213135,0.292419434,1.661605835,0.700098767,4.261277772,0.000800679,0.184921404,0.319986202,0.542018662,802.9667149,104.1666712,129.8873373,154.6391707,7.13699374,5.522011401
WERT,reptile_komodo,block_04,2/29/2024,0538e108-4c09-5ff7-ab2b-959e4a36ad6b,2024-02-29 14:44:56.836748-05:00,2024-02-29 14:55:13.438114-05:00,1,12,334.042358,225,109.042358,893.088124,600,293.088124,19,14,5,120,113,7,17,15,2,3.163448019,0.194615203,0.541747678,0.027570487,0,0,0,1,0,1,0,436,81,122,10,98,5,0,3,0,37,41,33,2,0.028885045,0.028336826,4.377282335,0.403648263,1.636520386,4.108865738,4.339412689,4.666122437,5.624588013,0.241965094,0.077035753,0.000320435,0.190177918,0.237716675,0.289031982,2.043838501,0.709318678,1.718125699,0.002421865,0.188603374,0.325041435,0.550376721,60.21384376,107.9136702,125.6300387,142.857198,7.533753128,5.385953756
WZXE,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133565045,0.144723776,3.10424593,0.296699213,1.505187988,2.892463684,3.077606201,3.326934814,4.285614014,0.257637235,0.239002041,6.10E-05,0.078994751,0.174560547,0.33770752,1.16595459,0.442102256,0.969773883,0.002081357,0.119505639,0.213935929,0.375063039,31.24707426,75.75757047,82.92165123,90.90911193,10.46592883,9.789169
WZXE,mammal_panda,block_01,3/14/2024,,,,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10113597,0.088798693,3.809441978,0.256360869,1.998962402,3.655754089,3.812400818,3.974716187,4.806922913,0.388818919,0.136562588,0.000442505,0.292232513,0.387672424,0.481647492,2.598846436,0.711629089,1.72743279,0.00237125,0.165915696,0.285689475,0.504479347,49.34656596,71.77031741,78.28197738,85.22727319,11.63297538,10.19447803
WZXE,mammal_panda,block_02,3/14/2024,,,,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175591382,0.17410393,3.933014062,0.244686269,1.215286255,3.777915955,3.928516388,4.096708298,5.266601563,0.343087574,0.120491144,1.53E-05,0.265148163,0.337356567,0.42074585,1.887313843,0.664440525,2.795264089,0.000611318,0.139099088,0.248734588,0.467942401,384.8781995,68.49313771,76.68737282,85.71427988,15.7197058,10.07506008
WZXE,mammal_panda,block_03,3/14/2024,,,,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219256061,0.208558249,4.003590333,0.241690028,1.736373901,3.863174438,4.010536194,4.145378113,5.47013855,0.293520858,0.116159893,1.53E-05,0.221160889,0.298202515,0.36441803,1.358581543,0.616878637,1.476485061,0.000882207,0.146558958,0.259821526,0.48079255,58.81914343,66.66667726,76.57383348,92.02458053,16.28378209,10.07306819
WZXE,mammal_panda,block_04,3/14/2024,,,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282002984,0.271263974,3.950893826,0.279337704,1.541000366,3.797988892,3.963130951,4.13571167,5.436691284,0.284867176,0.129761402,6.10E-05,0.195526123,0.281265259,0.370666504,1.600097656,0.611733092,1.619228535,0.001214216,0.142094946,0.25407591,0.474047693,105.1805939,63.55932165,74.0195476,87.71929629,22.00768156,9.766064178
XCVH,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056780195,0.061043554,3.683455309,0.310490644,2.114883423,3.47271347,3.690216064,3.889629364,4.904006958,0.159809574,0.0681012,3.05E-05,0.121833801,0.150665283,0.189125061,1.265701294,0.670958433,1.557094359,0.002558187,0.18855454,0.326513298,0.54625502,44.41441869,50.84745475,62.26051998,76.92305623,53.4134404,7.699541833
XCVH,reptile_komodo,block_01,4/16/2024,1263e8ef-4b1f-9a88-a07b-85971cac44ab,2024-04-16 10:57:55.237102-04:00,2024-04-16 11:08:10.982526-04:00,9,5,495,495,0,408.148347,270,138.148347,16,16,0,65,65,0,33,33,0,1.583446603,0.105563107,0.80390366,0.053593577,9,0,9,4,1,5,0,645,110,116,64,152,4,10,0,0,39,74,52,3,0.075278833,0.074868967,4.678429741,0.430874542,1.479431152,4.422088623,4.752487183,4.991518021,5.680976868,0.102792706,0.069253506,1.53E-05,0.051361084,0.09538269,0.143676758,1.544891357,0.84085551,1.818980229,0.002923782,0.230881408,0.396032741,0.671541356,39.16378445,53.57143405,71.43165774,94.93674926,48.47759396,7.776522561
XCVH,reptile_komodo,block_02,4/16/2024,6ee85647-4297-186c-24fa-c4970441459c,2024-04-16 11:12:32.018475-04:00,2024-04-16 11:22:47.387228-04:00,9,7,744.732621,405,339.732621,498.160992,345,153.160992,19,11,8,93,83,10,32,27,5,2.87591292,0.151128896,1.210221704,0.05200134,6,3,9,5,2,7,0,582,126,117,41,141,2,15,0,0,34,63,33,7,0.05715697,0.058132172,4.926065717,0.424487357,2.611968994,4.675029755,4.938674927,5.213806152,6.116439819,0.100289768,0.075304775,0,0.045532227,0.090332031,0.142822266,2.364028931,0.663121099,1.459719479,0.000890733,0.180586378,0.315615328,0.54692789,39.16205574,58.36575215,74.74870817,92.02458053,37.28420032,7.825074141
XCVH,reptile_komodo,block_03,4/16/2024,b8103d26-48b2-edb7-9cf6-febff2e0b27b,2024-04-16 11:27:04.499339-04:00,2024-04-16 11:37:19.733358-04:00,10,4,635.541917,495,140.541917,488.310295,390,98.310295,19,14,5,79,72,7,35,33,2,2.224266412,0.128406424,1.033008412,0.056888922,9,1,10,3,1,4,0,591,120,107,68,137,4,29,0,0,30,44,46,5,0.030057481,0.030766504,4.771639087,0.382172764,1.796203613,4.530851364,4.792881012,5.026750565,5.786407471,0.106373913,0.066662788,0,0.056865692,0.102043152,0.149429321,2.035003662,0.627713414,1.441235323,0.00207718,0.173015776,0.299670782,0.510911928,49.88956631,55.35056003,70.52384849,88.23528546,38.54149421,7.790481175
XCVH,reptile_komodo,block_04,4/16/2024,7dcb719f-46a8-2478-bac5-4da70d64241f,2024-04-16 11:41:35.548627-04:00,2024-04-16 11:51:51.212965-04:00,8,3,502.4057913,300,202.4057913,383.15431,195,188.15431,15,9,6,47,40,7,23,20,3,1.538180009,0.0763403,0.816038481,0.037358019,6,2,8,1,2,3,0,556,116,102,63,115,0,24,0,0,36,43,49,5,0.037500315,0.038559504,4.693573671,0.389946657,2.24055481,4.424171448,4.690284729,4.952301025,5.97428894,0.092995364,0.064006727,1.53E-05,0.045501709,0.086029053,0.129959106,1.466781616,0.655106938,1.42530269,0.000721423,0.191169615,0.326666728,0.550772286,37.18574927,55.97014786,71.12297623,89.28575509,39.75725303,7.814425508
XUYP,mammal_thylacine,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07234838,0.081187113,3.210207606,0.30381045,1.28024292,3.048713684,3.226829529,3.390640259,4.551437378,0.061423989,0.059698411,1.53E-05,0.022003174,0.045883179,0.08498764,1.396209717,0.406721354,1.037713164,0.001473772,0.115232042,0.192091847,0.316426096,24.20226522,78.12501145,87.66158098,98.03921752,18.83209918,5.366907995
XUYP,mammal_thylacine,block_01,4/3/2024,6c8bd420-4c9d-706d-8454-94b39efeea8c,2024-04-03 15:47:26.188356-04:00,2024-04-03 15:57:43.712641-04:00,0,2,0,0,0,210.66205,30,180.66205,6,5,1,17,15,2,0,0,0,0.478436209,0.027529282,0,0,0,0,0,0,2,2,0,307,200,5,3,8,0,4,0,1,60,21,4,0,0.142298015,0.154855093,4.317145484,0.513899219,2.299423218,3.986263275,4.400657654,4.711460114,6.652328491,0.082947759,0.06131982,0,0.036071777,0.071151733,0.116882324,1.168914795,0.958394019,2.431506316,0.000958466,0.16306548,0.293515746,0.557765572,44.05142439,74.99998212,88.71867713,107.1429137,24.38840045,5.236301031
XUYP,mammal_thylacine,block_02,4/3/2024,d108dce9-483b-883f-c89d-ccb85c4b4452,2024-04-03 16:04:37.437835-04:00,2024-04-03 16:14:53.087238-04:00,1,6,60,60,0,441.56894,210,231.56894,10,10,0,57,57,0,4,4,0,1.388777437,0.092585162,0.097458066,0.006497204,1,0,1,3,3,6,0,323,206,12,0,6,2,1,0,0,44,51,0,0,0.073564246,0.074470656,4.69793174,0.464207976,1.994628906,4.422122955,4.72726059,5.017004013,6.307647705,0.090408929,0.069583293,0,0.035987854,0.077072144,0.131164551,1.865478516,0.884003756,2.127672572,0.000589233,0.167032531,0.29517912,0.554225322,35.64690593,74.99998212,85.5523364,97.40264505,24.94123348,5.207719519
XUYP,mammal_thylacine,block_03,4/3/2024,b6fe0b45-4b33-78f5-6ba6-31bd4383eb57,2024-04-03 16:19:17.222681-04:00,2024-04-03 16:29:32.498722-04:00,1,7,128.31773,30,98.31773,535.287536,180,355.287536,11,7,4,59,54,5,3,2,1,1.626329549,0.095891919,0.208553107,0.00487586,0,1,1,2,5,7,0,358,169,18,0,10,2,4,0,0,44,109,0,0,0.040443114,0.041724551,4.49072631,0.477647879,2.194076538,4.197154999,4.53515625,4.785453796,6.948883057,0.080128424,0.060863787,0,0.033676147,0.067939758,0.113586426,1.621673584,0.901315759,2.787332363,0.000925063,0.168859958,0.302556397,0.575590272,290.4945417,70.09344279,81.37486853,93.16772863,26.2827982,5.267063884
XUYP,mammal_thylacine,block_04,4/3/2024,f916980f-4c87-8c5d-4e73-9e8eb6e76bc1,2024-04-03 16:33:27.107973-04:00,2024-04-03 16:43:42.882746-04:00,,,91.080643,45,46.080643,804.004861,450,354.004861,11,10,1,109,108,1,4,3,1,2.705665636,0.177012773,0.147912268,0.006495882,0,0,0,7,4,11,0,317,140,4,0,7,0,3,0,0,50,113,0,0,0.060407083,0.063362517,4.385095601,0.415271269,2.003616333,4.116188049,4.385604858,4.650814056,6.120994568,0.132048986,0.07815141,1.53E-05,0.07371521,0.124588013,0.184005737,1.027008057,0.8551334,2.392565477,0.001423337,0.161467128,0.285592604,0.524775503,129.1341092,69.44443785,80.01565048,91.46342873,28.44626233,5.26457406
XZPT,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15290357,0.123553059,4.101600614,0.439638904,1.498031616,3.868888855,4.1276474,4.3983078,5.328125,0.132796331,0.141465104,3.05E-05,0.053070068,0.101455689,0.16217804,2.005386353,0.67342884,1.667926365,0.003364035,0.149295757,0.270144941,0.507850364,101.138737,76.92305623,92.51570668,107.9136702,15.40332543,6.504411567
XZPT,mammal_panda,block_01,2/21/2024,ab54cf6b-4602-187d-4dbf-308f2571bdbb,2024-02-21 11:04:33.933170-05:00,2024-02-21 11:14:51.559857-05:00,9,10,672.59418,645,27.59418,720,720,0,22,18,4,189,173,16,44,43,1,5.306060046,0.306010093,1.088997924,0.071240445,8,0,8,9,0,9,0,883,118,218,43,196,40,3,2,24,81,94,49,6,0.10937647,0.108741653,4.824500688,0.435339784,1.910232544,4.558567047,4.828079224,5.112812042,6.175872803,0.10362957,0.07293655,0,0.05273819,0.097076416,0.143814087,2.183700562,0.864967167,2.066006929,0.000576001,0.178108905,0.354419162,0.691659041,53.25832798,72.81552336,87.87452798,102.7397485,27.78056193,6.455108494
XZPT,mammal_panda,block_02,2/21/2024,69d133a0-4a25-7ea2-81fb-2883be8d8185,2024-02-21 11:20:37.724183-05:00,2024-02-21 11:30:54.977712-05:00,4,17,456.48942,225,231.48942,1187.023326,915,272.023326,25,19,6,187,176,11,19,15,4,5.248635485,0.302954931,0.739549308,0.030781517,0,1,1,4,2,6,0,772,97,137,31,194,38,0,0,14,106,84,39,29,0.21140557,0.223713907,4.55428058,0.362249361,1.548461914,4.328590393,4.543357849,4.777175903,5.848922729,0.152097584,0.079162229,0,0.103851318,0.147827148,0.193954468,1.564697266,0.6954253,2.28433317,0.000496607,0.141308839,0.271264084,0.547461095,234.5109161,66.07929571,82.82176586,102.7397485,28.58966749,6.634610463
XZPT,mammal_panda,block_03,2/21/2024,3ff660ba-4d88-cf89-379c-6fa45712769a,2024-02-21 11:34:24.978245-05:00,2024-02-21 11:44:41.321190-05:00,8,15,793.3971045,555,238.3971045,1084.30184,870,214.3018405,29,20,9,226,190,36,42,37,5,7.519947451,0.366678976,1.287265655,0.068143881,0,0,0,5,0,5,0,930,126,229,37,205,48,0,0,20,102,94,55,11,0.306407531,0.350086041,4.505440799,0.396025762,1.087921143,4.261112213,4.478874207,4.750297546,5.859741211,0.131873073,0.074792689,0,0.084518433,0.128250122,0.171691895,1.320556641,0.521554839,1.609721121,0.002171684,0.114282514,0.206614269,0.40255902,89.17946257,69.12442153,81.47790341,94.33959944,29.34902,6.535184009
XZPT,mammal_panda,block_04,2/21/2024,87069e81-4953-3251-444b-88a144ec20b5,2024-02-21 11:48:22.906621-05:00,2024-02-21 11:58:38.671666-05:00,17,16,1524.640885,1020,504.640885,1268.187388,930,338.187388,29,22,7,266,242,24,76,68,8,7.983912871,0.431982949,2.476010773,0.1234237,9,2,11,9,2,11,0,882,108,168,38,269,41,0,0,7,107,84,39,18,0.126785105,0.125310718,4.420292072,0.347043021,1.859161377,4.195999146,4.410850525,4.641925812,5.748466492,0.134628844,0.081726933,0,0.078197479,0.12991333,0.180419922,1.552825928,0.718032505,3.114240853,0.000879788,0.159049055,0.280044485,0.497605069,419.1046505,68.49313771,82.40586361,96.77421141,29.79529856,6.595585927
ZRTY,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208972978,0.192117784,4.663714725,0.527135805,1.921936035,4.350982666,4.707370758,4.988483429,6.009620667,0.480827895,0.157617152,7.63E-05,0.387390137,0.490386963,0.587013245,2.010528564,0.82339983,2.151010127,0.000999435,0.184672652,0.321568263,0.588756279,75.98231682,69.12442153,76.92839366,85.22727319,28.62683643,7.24674472
ZRTY,reptile_gila,block_01,3/13/2024,6a0b7489-4997-a37e-d69c-38ab276c14cd,2024-03-13 16:29:52.668457-04:00,2024-03-13 16:40:09.133874-04:00,19,4,1278.332283,780,498.3322834,467.663204,225,242.663204,26,18,8,265,245,20,62,52,10,7.721487308,0.429870018,2.073648007,0.100573363,9,3,12,1,1,2,0,1573,217,373,96,352,27,8,18,1,207,121,112,0,0.044608955,0.043343284,4.108676194,0.323085256,1.080917358,3.887563705,4.108257294,4.327295303,5.693557739,0.09889202,0.08180727,0,0.043960571,0.081832886,0.129940033,1.923095703,0.735147718,1.525780346,0.001243363,0.215324646,0.371011368,0.623783392,26.06840811,64.10257299,77.47539414,92.59259232,30.22878755,7.114876252
ZRTY,reptile_gila,block_02,3/13/2024,95b311f5-4446-507a-907e-07b9160fc694,2024-03-13 16:44:37.260606-04:00,2024-03-13 16:54:52.478340-04:00,12,7,1048.22709,885,163.22709,710.258485,195,515.258485,28,21,7,306,283,23,62,59,3,8.826615922,0.497384882,1.70383107,0.100777329,8,2,10,2,2,4,0,1498,261,341,103,240,41,0,18,4,276,99,111,0,0.033311126,0.03217608,4.350432793,0.344147721,1.83555603,4.131681442,4.352424622,4.577997208,5.380081177,0.091854298,0.079264149,0,0.033905029,0.073257446,0.127922058,2.20791626,0.716377708,1.406997555,0.001845855,0.214668636,0.376114383,0.637724456,31.28846075,65.50217427,76.22653029,88.75741223,31.26463771,7.075527511
ZRTY,reptile_gila,block_03,3/13/2024,15f350b5-46bc-916a-4e48-529cd8813848,2024-03-13 16:58:46.618860-04:00,2024-03-13 17:09:03.914820-04:00,21,7,1395.782884,750,645.782884,755.5513656,315,440.5513656,29,18,11,217,185,32,64,50,14,7.050840858,0.351533161,2.261124281,0.103677983,10,2,12,2,0,2,0,1508,241,283,85,232,36,0,21,1,329,127,151,0,0.028116907,0.026809718,4.250386308,0.370489551,1.835449219,4.006324768,4.224441528,4.495574951,6.075820923,0.119108604,0.08020734,1.53E-05,0.061035156,0.10887146,0.165283203,1.759170532,0.712677136,1.460611511,0,0.212374526,0.364670843,0.608368863,50.80820385,63.02521652,74.45105244,87.71932686,32.35817641,7.03107071
